Data;Hora;Duracao;Numero;Destino;Tipo;Valor
16/06/2026;11:08:30;00:01:24;3203-4091;SAO JOSE DO RIO;DDD;0,86
16/06/2026;11:11:06;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
16/06/2026;11:14:48;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
16/06/2026;11:16:24;00:01:00;3319-9403;UBERABA;DDD;0,61
16/06/2026;11:24:36;00:01:48;3319-9403;UBERABA;DDD;1,11
16/06/2026;11:26:06;00:01:06;2443-3111;GUARULHOS;DDD;0,68
16/06/2026;11:28:48;00:00:30;94011-2946;AREA-011;VC2;0,41
16/06/2026;11:29:00;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
16/06/2026;11:29:30;00:00:30;94011-2946;AREA-011;VC2;0,41
16/06/2026;11:29:30;00:01:06;3510-1711;SAO CARLOS;DDD;0,68
16/06/2026;11:31:24;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
16/06/2026;11:36:06;00:01:42;3227-8099;BAURU;DDD;1,05
16/06/2026;11:41:00;00:01:00;3510-1711;SAO CARLOS;DDD;0,61
16/06/2026;11:41:48;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
16/06/2026;11:47:36;00:01:06;3319-9403;UBERABA;DDD;0,68
16/06/2026;11:49:30;00:01:00;3892-0470;SERRA NEGRA;DDC;0,61
16/06/2026;11:50:48;00:01:00;3227-8099;BAURU;DDD;0,61
16/06/2026;11:53:06;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
16/06/2026;12:10:48;00:00:30;99292-1193;AREA-011;VC2;0,41
16/06/2026;12:54:30;00:01:00;3319-9403;UBERABA;DDD;0,61
16/06/2026;12:57:48;00:01:00;3227-8099;BAURU;DDD;0,61
16/06/2026;13:11:54;00:01:06;3203-4091;SAO JOSE DO RIO;DDD;0,68
16/06/2026;13:18:36;00:01:30;3227-8099;BAURU;DDD;0,92
16/06/2026;13:20:30;00:02:30;3319-9403;UBERABA;DDD;1,54
16/06/2026;13:22:30;00:04:06;3097-0634;SAO PAULO;DDD;2,54
16/06/2026;13:24:30;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
16/06/2026;13:41:24;00:01:00;3227-8099;BAURU;DDD;0,61
16/06/2026;13:55:18;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
16/06/2026;14:01:54;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
16/06/2026;14:05:06;00:03:18;3227-8099;BAURU;DDD;2,04
16/06/2026;14:12:06;00:01:00;3319-9403;UBERABA;DDD;0,61
16/06/2026;14:24:54;00:01:06;3203-4091;SAO JOSE DO RIO;DDD;0,68
16/06/2026;14:27:30;00:01:00;3227-8099;BAURU;DDD;0,61
16/06/2026;14:31:18;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
16/06/2026;14:41:30;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
16/06/2026;14:41:54;00:01:00;3510-1711;SAO CARLOS;DDD;0,61
16/06/2026;14:50:24;00:03:06;3227-8099;BAURU;DDD;1,92
16/06/2026;14:54:12;00:01:00;3319-9403;UBERABA;DDD;0,61
16/06/2026;14:55:30;00:01:00;3227-8099;BAURU;DDD;0,61
16/06/2026;14:59:06;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
16/06/2026;15:01:48;00:01:00;3227-8099;BAURU;DDD;0,61
16/06/2026;15:02:24;00:01:00;3030-0037;FRANCA;DDD;0,61
16/06/2026;15:09:00;00:01:00;3510-1711;SAO CARLOS;DDD;0,61
16/06/2026;15:09:54;00:01:00;3227-8099;BAURU;DDD;0,61
16/06/2026;15:11:42;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
16/06/2026;15:12:36;00:01:00;3319-9403;UBERABA;DDD;0,61
16/06/2026;15:16:18;00:01:00;3510-1711;SAO CARLOS;DDD;0,61
16/06/2026;15:17:54;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
16/06/2026;15:19:36;00:01:00;3030-0037;FRANCA;DDD;0,61
16/06/2026;15:20:24;00:01:00;3510-1711;SAO CARLOS;DDD;0,61
16/06/2026;15:21:18;00:01:24;3338-9039;GAVIAO PEIXOTO;DDD;0,86
16/06/2026;15:23:42;00:01:00;3190-0610;ARARAQUARA;DDD;0,61
16/06/2026;15:27:30;00:01:24;3510-1711;SAO CARLOS;DDD;0,86
16/06/2026;15:30:30;00:01:00;3227-8099;BAURU;DDD;0,61
16/06/2026;15:31:12;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
16/06/2026;15:35:12;00:01:24;3510-1711;SAO CARLOS;DDD;0,86
16/06/2026;15:38:54;00:01:00;3227-8099;BAURU;DDD;0,61
16/06/2026;15:47:54;00:01:00;3510-1711;SAO CARLOS;DDD;0,61
16/06/2026;16:00:36;00:01:00;3227-8099;BAURU;DDD;0,61
16/06/2026;16:02:06;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
16/06/2026;16:03:06;00:01:06;3510-1711;SAO CARLOS;DDD;0,68
16/06/2026;16:05:36;00:01:00;3319-9403;UBERABA;DDD;0,61
16/06/2026;16:09:30;00:01:00;3227-8099;BAURU;DDD;0,61
16/06/2026;16:15:24;00:01:00;3510-1711;SAO CARLOS;DDD;0,61
16/06/2026;16:17:00;00:01:00;3319-9403;UBERABA;DDD;0,61
16/06/2026;17:06:00;00:01:00;3319-9403;UBERABA;DDD;0,61
16/06/2026;17:06:42;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
16/06/2026;19:31:12;00:01:12;3203-4091;SAO JOSE DO RIO;DDD;0,74
16/06/2026;19:55:12;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
16/06/2026;20:33:42;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
16/06/2026;21:19:30;00:01:00;3319-9403;UBERABA;DDD;0,61
16/06/2026;22:01:00;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
17/06/2026;07:17:30;00:01:00;3227-8099;BAURU;DDD;0,61
17/06/2026;07:27:18;00:01:00;3227-8099;BAURU;DDD;0,61
17/06/2026;07:34:24;00:04:18;2101-6680;R DE JANEIRO;DDD;2,66
17/06/2026;07:43:24;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
17/06/2026;08:21:00;00:02:00;3227-8099;BAURU;DDD;1,23
17/06/2026;08:26:54;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
17/06/2026;08:35:54;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
17/06/2026;08:42:54;00:01:00;3227-8099;BAURU;DDD;0,61
17/06/2026;08:43:36;00:01:12;3203-4091;SAO JOSE DO RIO;DDD;0,74
17/06/2026;08:47:54;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
17/06/2026;08:48:54;00:01:00;3190-0610;ARARAQUARA;DDD;0,61
17/06/2026;08:50:42;00:01:00;3190-0610;ARARAQUARA;DDD;0,61
17/06/2026;08:51:12;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
17/06/2026;08:52:06;00:01:00;3319-9403;UBERABA;DDD;0,61
17/06/2026;09:13:48;00:01:00;3319-9403;UBERABA;DDD;0,61
17/06/2026;09:23:06;00:01:00;3319-9403;UBERABA;DDD;0,61
17/06/2026;09:28:18;00:01:24;3319-9403;UBERABA;DDD;0,86
17/06/2026;09:30:30;00:01:00;3227-8099;BAURU;DDD;0,61
17/06/2026;09:33:30;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
17/06/2026;09:46:54;00:01:00;3227-8099;BAURU;DDD;0,61
17/06/2026;09:59:24;00:01:00;3227-8099;BAURU;DDD;0,61
17/06/2026;09:59:42;00:01:18;3112-3632;MARINGA;DDD;0,80
17/06/2026;10:24:00;00:01:30;3823-0300;PATOS DE MINAS;DDD;0,92
17/06/2026;10:28:36;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
17/06/2026;10:29:48;00:01:00;3227-8099;BAURU;DDD;0,61
17/06/2026;10:36:36;00:01:18;3239-4603;UBERLANDIA;DDD;0,80
17/06/2026;10:38:18;00:01:00;3291-8938;UBERLANDIA;DDD;0,61
17/06/2026;10:43:18;00:01:00;3227-8099;BAURU;DDD;0,61
17/06/2026;10:46:36;00:00:30;96417-8593;AREA-021;VC3;0,44
17/06/2026;10:49:12;00:01:18;3319-9403;UBERABA;DDD;0,80
17/06/2026;10:59:54;00:02:24;3227-8099;BAURU;DDD;1,48
17/06/2026;11:02:36;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
17/06/2026;11:10:24;00:01:00;3227-8099;BAURU;DDD;0,61
17/06/2026;11:11:06;00:01:00;3319-9403;UBERABA;DDD;0,61
17/06/2026;11:11:36;00:01:00;3227-8099;BAURU;DDD;0,61
17/06/2026;11:11:36;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
17/06/2026;11:26:42;00:01:00;3319-9403;UBERABA;DDD;0,61
17/06/2026;11:30:30;00:01:00;3510-1711;SAO CARLOS;DDD;0,61
17/06/2026;11:33:48;00:01:48;3227-8099;BAURU;DDD;1,11
17/06/2026;11:36:30;00:01:00;3227-8099;BAURU;DDD;0,61
17/06/2026;11:40:06;00:01:00;3319-9403;UBERABA;DDD;0,61
17/06/2026;11:43:36;00:01:00;3190-0610;ARARAQUARA;DDD;0,61
17/06/2026;11:44:12;00:01:00;3030-0037;FRANCA;DDD;0,61
17/06/2026;11:46:24;00:01:00;3227-8099;BAURU;DDD;0,61
17/06/2026;11:47:36;00:01:00;3227-8099;BAURU;DDD;0,61
17/06/2026;11:50:54;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
17/06/2026;11:51:18;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
17/06/2026;11:52:24;00:01:00;3227-8099;BAURU;DDD;0,61
17/06/2026;11:58:36;00:01:24;3338-9039;GAVIAO PEIXOTO;DDD;0,86
17/06/2026;12:26:42;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
17/06/2026;12:27:24;00:01:00;3227-8099;BAURU;DDD;0,61
17/06/2026;12:29:06;00:00:30;99917-2913;AREA-021;VC3;0,44
17/06/2026;12:34:54;00:01:00;3251-5366;CURITIBA;DDD;0,61
17/06/2026;12:41:24;00:01:00;3227-8099;BAURU;DDD;0,61
17/06/2026;12:42:18;00:01:00;3227-8099;BAURU;DDD;0,61
17/06/2026;12:43:30;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
17/06/2026;13:20:06;00:01:00;3319-9403;UBERABA;DDD;0,61
17/06/2026;13:21:36;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
17/06/2026;13:26:24;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
17/06/2026;13:32:42;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
17/06/2026;13:51:42;00:01:00;3319-9403;UBERABA;DDD;0,61
17/06/2026;14:15:06;00:02:30;3227-8099;BAURU;DDD;1,54
17/06/2026;15:22:12;00:01:00;3227-8099;BAURU;DDD;0,61
17/06/2026;15:45:30;00:01:00;3227-8099;BAURU;DDD;0,61
17/06/2026;16:32:48;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
17/06/2026;16:42:00;00:01:00;3227-8099;BAURU;DDD;0,61
17/06/2026;16:52:54;00:01:00;3227-8099;BAURU;DDD;0,61
17/06/2026;16:54:48;00:01:00;3319-9403;UBERABA;DDD;0,61
17/06/2026;17:04:36;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
17/06/2026;17:57:00;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
17/06/2026;18:03:18;00:01:18;3203-4091;SAO JOSE DO RIO;DDD;0,80
17/06/2026;18:06:24;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
17/06/2026;18:43:48;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
17/06/2026;19:09:54;00:01:00;3227-8099;BAURU;DDD;0,61
17/06/2026;19:12:00;00:01:42;3338-9039;GAVIAO PEIXOTO;DDD;1,05
17/06/2026;22:16:24;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
18/06/2026;07:05:42;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
18/06/2026;07:34:06;00:01:00;3227-8099;BAURU;DDD;0,61
18/06/2026;07:46:24;00:01:00;3319-9403;UBERABA;DDD;0,61
18/06/2026;08:04:36;00:02:18;3319-9403;UBERABA;DDD;1,42
18/06/2026;08:08:12;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
18/06/2026;08:09:42;00:01:00;3319-9403;UBERABA;DDD;0,61
18/06/2026;08:16:42;00:01:00;3030-0037;FRANCA;DDD;0,61
18/06/2026;09:00:48;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
18/06/2026;09:02:00;00:01:00;3190-0610;ARARAQUARA;DDD;0,61
18/06/2026;09:04:36;00:01:00;3227-8099;BAURU;DDD;0,61
18/06/2026;09:52:12;00:20:54;3329-7929;ANAPOLIS;DDD;12,95
18/06/2026;10:08:42;00:01:54;3227-8099;BAURU;DDD;1,17
18/06/2026;10:16:18;00:01:00;3227-8099;BAURU;DDD;0,61
18/06/2026;10:33:42;00:01:00;3510-1711;SAO CARLOS;DDD;0,61
18/06/2026;10:45:54;00:01:00;3227-8099;BAURU;DDD;0,61
18/06/2026;11:12:54;00:01:00;3190-0610;ARARAQUARA;DDD;0,61
18/06/2026;11:13:18;00:01:00;3510-1711;SAO CARLOS;DDD;0,61
18/06/2026;11:15:54;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
18/06/2026;11:35:06;00:01:00;3227-8099;BAURU;DDD;0,61
18/06/2026;11:37:06;00:01:00;3190-0610;ARARAQUARA;DDD;0,61
18/06/2026;11:37:30;00:01:00;3510-1711;SAO CARLOS;DDD;0,61
18/06/2026;11:39:54;00:01:00;3510-1711;SAO CARLOS;DDD;0,61
18/06/2026;11:47:18;00:01:00;3319-9403;UBERABA;DDD;0,61
18/06/2026;11:59:00;00:01:24;3203-4091;SAO JOSE DO RIO;DDD;0,86
18/06/2026;12:11:42;00:01:00;3319-9403;UBERABA;DDD;0,61
18/06/2026;12:17:36;00:01:00;3227-8099;BAURU;DDD;0,61
18/06/2026;12:19:36;00:01:00;3227-8099;BAURU;DDD;0,61
18/06/2026;12:21:48;00:02:00;3203-4091;SAO JOSE DO RIO;DDD;1,23
18/06/2026;12:27:00;00:01:00;3319-9403;UBERABA;DDD;0,61
18/06/2026;12:30:48;00:01:18;3227-8099;BAURU;DDD;0,80
18/06/2026;12:35:42;00:01:00;3319-9403;UBERABA;DDD;0,61
18/06/2026;13:15:48;00:01:00;3510-1711;SAO CARLOS;DDD;0,61
18/06/2026;13:26:24;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
18/06/2026;13:34:24;00:04:42;99838-1378;AREA-035;VC3;4,18
18/06/2026;13:37:24;00:01:00;3227-8099;BAURU;DDD;0,61
18/06/2026;13:48:42;00:01:06;3233-5432;UBERLANDIA;DDD;0,68
18/06/2026;14:57:12;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
18/06/2026;15:05:18;00:01:00;3030-0037;FRANCA;DDD;0,61
18/06/2026;15:16:12;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
18/06/2026;15:16:48;00:01:00;3319-9403;UBERABA;DDD;0,61
18/06/2026;15:22:06;00:01:24;3338-9039;GAVIAO PEIXOTO;DDD;0,86
18/06/2026;15:27:00;00:01:00;3227-8099;BAURU;DDD;0,61
18/06/2026;15:28:18;00:01:00;3319-9403;UBERABA;DDD;0,61
18/06/2026;15:34:36;00:01:00;3319-9403;UBERABA;DDD;0,61
18/06/2026;15:40:06;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
18/06/2026;15:43:36;00:01:12;3227-8099;BAURU;DDD;0,74
18/06/2026;15:46:18;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
18/06/2026;16:09:06;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
18/06/2026;16:19:36;00:01:24;3227-8099;BAURU;DDD;0,86
18/06/2026;16:27:12;00:01:00;3227-8099;BAURU;DDD;0,61
18/06/2026;16:30:48;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
18/06/2026;16:34:06;00:01:06;3227-8099;BAURU;DDD;0,68
18/06/2026;16:37:30;00:01:54;3227-8099;BAURU;DDD;1,17
18/06/2026;17:04:36;00:01:00;3227-8099;BAURU;DDD;0,61
18/06/2026;17:10:06;00:02:48;3227-8099;BAURU;DDD;1,73
18/06/2026;17:33:00;00:01:00;3227-8099;BAURU;DDD;0,61
18/06/2026;17:54:00;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
18/06/2026;17:59:54;00:01:00;3319-9403;UBERABA;DDD;0,61
18/06/2026;18:03:06;00:02:36;3203-4091;SAO JOSE DO RIO;DDD;1,61
18/06/2026;18:44:06;00:01:00;3319-9403;UBERABA;DDD;0,61
18/06/2026;18:56:06;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
18/06/2026;20:25:54;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
18/06/2026;20:38:54;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
18/06/2026;21:12:48;00:01:00;3227-8099;BAURU;DDD;0,61
18/06/2026;21:21:24;00:01:00;3227-8099;BAURU;DDD;0,61
18/06/2026;21:52:30;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
18/06/2026;22:09:54;00:01:42;3227-8099;BAURU;DDD;1,05
19/06/2026;07:05:54;00:01:00;3227-8099;BAURU;DDD;0,61
19/06/2026;08:11:06;00:01:30;3227-8099;BAURU;DDD;0,92
19/06/2026;08:31:06;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
19/06/2026;08:45:06;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
19/06/2026;08:54:12;00:00:30;99104-5534;AREA-043;VC3;0,44
19/06/2026;08:56:00;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
19/06/2026;08:59:30;00:01:12;3227-8099;BAURU;DDD;0,74
19/06/2026;09:28:36;00:01:30;3227-8099;BAURU;DDD;0,92
19/06/2026;09:43:06;00:01:00;3227-8099;BAURU;DDD;0,61
19/06/2026;09:54:18;00:01:00;3319-9403;UBERABA;DDD;0,61
19/06/2026;09:58:48;00:01:24;3227-8099;BAURU;DDD;0,86
19/06/2026;10:05:06;00:02:12;3339-4089;BARBACENA;DDD;1,36
19/06/2026;10:20:06;00:01:00;3510-1711;SAO CARLOS;DDD;0,61
19/06/2026;10:20:36;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
19/06/2026;10:26:36;00:02:00;3227-8099;BAURU;DDD;1,23
19/06/2026;10:34:24;00:01:18;3338-9039;GAVIAO PEIXOTO;DDD;0,80
19/06/2026;10:37:36;00:01:00;3227-8099;BAURU;DDD;0,61
19/06/2026;10:38:00;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
19/06/2026;10:42:36;00:01:00;3030-0037;FRANCA;DDD;0,61
19/06/2026;10:44:18;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
19/06/2026;10:57:48;00:02:00;3319-9403;UBERABA;DDD;1,23
19/06/2026;11:03:30;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
19/06/2026;11:28:36;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
19/06/2026;11:31:30;00:01:00;3319-9403;UBERABA;DDD;0,61
19/06/2026;11:36:48;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
19/06/2026;11:41:42;00:01:00;3319-9403;UBERABA;DDD;0,61
20/06/2026;11:25:42;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
20/06/2026;13:01:48;00:01:30;3227-8099;BAURU;DDD;0,92
20/06/2026;14:37:42;00:01:00;3319-9403;UBERABA;DDD;0,61
20/06/2026;15:08:54;00:01:00;3030-0037;FRANCA;DDD;0,61
20/06/2026;15:09:42;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
20/06/2026;15:20:00;00:02:30;3319-9403;UBERABA;DDD;1,54
20/06/2026;15:28:24;00:01:06;99624-3938;AREA-011;VC2;0,91
20/06/2026;15:51:24;00:01:00;3510-1711;SAO CARLOS;DDD;0,61
20/06/2026;16:48:00;00:01:00;3227-8099;BAURU;DDD;0,61
20/06/2026;19:56:48;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
20/06/2026;20:04:42;00:01:00;3227-8099;BAURU;DDD;0,61
20/06/2026;20:29:18;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
21/06/2026;07:23:42;00:01:00;3319-9403;UBERABA;DDD;0,61
21/06/2026;07:34:18;00:01:00;3319-9403;UBERABA;DDD;0,61
21/06/2026;07:47:18;00:01:00;3319-9403;UBERABA;DDD;0,61
21/06/2026;09:21:24;00:01:00;3227-8099;BAURU;DDD;0,61
21/06/2026;09:41:30;00:01:00;3227-8099;BAURU;DDD;0,61
21/06/2026;09:56:30;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
21/06/2026;09:57:18;00:01:00;3319-9403;UBERABA;DDD;0,61
21/06/2026;10:06:06;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
21/06/2026;10:11:36;00:01:00;3227-8099;BAURU;DDD;0,61
21/06/2026;11:20:24;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
21/06/2026;11:21:12;00:01:12;3227-8099;BAURU;DDD;0,74
21/06/2026;11:33:36;00:01:00;3510-1711;SAO CARLOS;DDD;0,61
21/06/2026;11:40:00;00:01:00;3190-0610;ARARAQUARA;DDD;0,61
21/06/2026;11:49:18;00:01:00;3319-9403;UBERABA;DDD;0,61
21/06/2026;11:54:06;00:01:00;3319-9403;UBERABA;DDD;0,61
21/06/2026;12:13:18;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
21/06/2026;12:17:54;00:01:00;3227-8099;BAURU;DDD;0,61
21/06/2026;12:19:42;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
21/06/2026;12:27:12;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
21/06/2026;13:24:24;00:02:30;3319-9403;UBERABA;DDD;1,54
21/06/2026;13:28:42;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
21/06/2026;13:34:36;00:01:00;3227-8099;BAURU;DDD;0,61
21/06/2026;13:41:36;00:01:00;3319-9403;UBERABA;DDD;0,61
21/06/2026;13:43:06;00:01:48;3227-8099;BAURU;DDD;1,11
21/06/2026;13:55:36;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
21/06/2026;14:00:00;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
21/06/2026;14:00:30;00:01:00;3227-8099;BAURU;DDD;0,61
21/06/2026;14:07:00;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
21/06/2026;14:18:00;00:01:00;3319-9403;UBERABA;DDD;0,61
21/06/2026;15:09:24;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
21/06/2026;15:12:06;00:01:00;3319-9403;UBERABA;DDD;0,61
21/06/2026;15:57:48;00:01:06;3227-8099;BAURU;DDD;0,68
21/06/2026;16:58:30;00:01:00;3319-9403;UBERABA;DDD;0,61
21/06/2026;17:18:36;00:01:00;3227-8099;BAURU;DDD;0,61
21/06/2026;17:22:36;00:01:06;3227-8099;BAURU;DDD;0,68
21/06/2026;17:44:06;00:01:00;3227-8099;BAURU;DDD;0,61
21/06/2026;17:56:12;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
21/06/2026;18:01:00;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
21/06/2026;18:08:42;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
21/06/2026;18:14:48;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
21/06/2026;18:22:36;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
21/06/2026;18:46:36;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
22/06/2026;08:55:12;00:02:00;3339-4183;BARBACENA;DDD;1,23
22/06/2026;08:59:18;00:02:06;99715-5234;AREA-011;VC2;1,74
22/06/2026;09:11:00;00:01:00;3227-8099;BAURU;DDD;0,61
22/06/2026;09:26:24;00:01:00;3227-8099;BAURU;DDD;0,61
22/06/2026;09:37:30;00:01:00;3227-8099;BAURU;DDD;0,61
22/06/2026;09:49:06;00:01:00;3227-8099;BAURU;DDD;0,61
22/06/2026;09:50:06;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
22/06/2026;09:53:12;00:01:00;3227-8099;BAURU;DDD;0,61
22/06/2026;10:17:54;00:01:00;3227-8099;BAURU;DDD;0,61
22/06/2026;10:23:42;00:01:00;3227-8099;BAURU;DDD;0,61
22/06/2026;10:38:06;00:01:00;2106-9957;R DE JANEIRO;DDD;0,61
22/06/2026;10:40:06;00:02:36;3339-4183;BARBACENA;DDD;1,61
22/06/2026;10:45:24;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
22/06/2026;10:54:54;00:01:00;3227-8099;BAURU;DDD;0,61
22/06/2026;11:07:06;00:01:00;3227-8099;BAURU;DDD;0,61
22/06/2026;11:18:24;00:01:36;3319-9403;UBERABA;DDD;0,99
22/06/2026;11:23:18;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
22/06/2026;11:31:42;00:01:00;3319-9403;UBERABA;DDD;0,61
22/06/2026;11:56:18;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
22/06/2026;12:21:06;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
22/06/2026;12:28:36;00:01:00;3319-9403;UBERABA;DDD;0,61
22/06/2026;12:34:06;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
22/06/2026;12:46:36;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
22/06/2026;13:09:18;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
22/06/2026;13:18:48;00:03:12;3510-1711;SAO CARLOS;DDD;1,98
22/06/2026;13:19:36;00:02:24;3510-1711;SAO CARLOS;DDD;1,48
22/06/2026;13:19:54;00:01:00;3510-1711;SAO CARLOS;DDD;0,61
22/06/2026;13:25:36;00:01:00;3510-1711;SAO CARLOS;DDD;0,61
22/06/2026;13:25:54;00:01:00;3510-1711;SAO CARLOS;DDD;0,61
22/06/2026;13:29:06;00:01:00;3227-8099;BAURU;DDD;0,61
22/06/2026;13:29:54;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
22/06/2026;13:30:00;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
22/06/2026;13:33:48;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
22/06/2026;13:41:06;00:01:00;3510-1711;SAO CARLOS;DDD;0,61
22/06/2026;13:43:24;00:01:00;3319-9403;UBERABA;DDD;0,61
22/06/2026;13:53:06;00:01:24;3227-8099;BAURU;DDD;0,86
22/06/2026;13:53:24;00:01:00;3510-1711;SAO CARLOS;DDD;0,61
22/06/2026;13:54:18;00:01:12;3510-1711;SAO CARLOS;DDD;0,74
22/06/2026;13:58:36;00:01:00;3227-8099;BAURU;DDD;0,61
22/06/2026;14:01:12;00:01:00;3510-1711;SAO CARLOS;DDD;0,61
